month,snb_target_lower,snb_target_upper,libor_3m_chf,snb_policy_rate,confederation_5y,confederation_8y,confederation_10y,confederation_bonds,cantons,mortgage_bond_institutions,commercial_banks,other_banks,AAA,AA,A,workers_short_time,registered_unemployed_total,registered_unemployed_sa,jobless_rate_total,jobless_rate_sa,job_vacancies_total,job_vacancies_sa,registered_job_seekers,labour_force,snb_core_inflation_trimmed_mean1,sfso_core_inflation_12,sfso_core_inflation_23,sfso_inflation_according_to_the_national_consumer_price_index,apartments_fso,apartments_fahrländer,apartments_iazi,apartments_wuest_asking,apartments_wuest_transaction,houses_fso,houses_fahrländer,houses_iazi,houses_wuest_asking,houses_wuest_transaction,apartment_buildings_fahrländer,apartment_buildings_iazi,apartment_buildings_wuest_transaction,single_family_houses_wuest_asking,commercial_office_wuest_asking,commercial_retail_wuest_asking,commercial_industrial_wuest_asking,agriculture_forestry_fishing,mining_quarrying,manufacturing_total,manufacturing_chemicals_pharmaceuticals,manufacturing_other,electricity_gas_steam,water_waste,construction,trade_total,retail_trade,transportation_storage,accommodation_food,information_communication,financial_insurance_total,financial_activities,insurance_activities,real_estate_professional_technical,public_administration,education,health_social_work,arts_entertainment_recreation,other_service_activities,households_as_employers,taxes_products,subsidies_products,gdp
2010-04-01,0,0.75,0.24441649999999998,NA,1.1624,1.68275,1.9404,1.68275,1.9535,1.9732,2.00825,2.43965,2.2362,2.4414,2.9453,37037,158570,157539.181628154,3.6681402919661084,3.64429475747997,17294,16216.3565062539,223804,4322899,0.73469,0.4,0.3,1.4,NA,160.52746488256912,137.34093454138247,152.83040634858432,148.887494151706,NA,142.963999609076,130.16103996895615,135.02361642881922,131.700462043497,99.91560115180641,100.47119623043015,100.79848661490067,135.99048947663982,116.15048725424748,106.51824111803849,115.31638972601104,1203.67403197329,192.695876481396,25085.9693171311,5071.50456701836,21066.759638802,3341.85224214152,454.112780970051,7771.21021280961,24344.9186801709,5745.46795107453,6452.92008225007,3529.56966971283,6749.98831768831,12301.2449003679,6397.26349476353,4191.92644694597,27089.3587708908,10439.7371097294,6980.60156623544,9584.40112536796,1353.43279380886,2235.95651203692,517.7008481089,8259.91314957263,-3108.90384393408,153723.752482883
2010-05-01,0,0.75,0.19350947368421054,NA,0.9061052631578947,1.4153157894736843,1.677578947368421,1.4153157894736843,1.7277894736842105,1.7512631578947369,1.7995789473684212,2.272894736842105,2.067842105263158,2.3815789473684212,2.947263157894737,23653,151074,156316.906657569,3.494738137532244,3.61602032935697,17097,16665.3838650122,215264,4322899,0.673782,0.2,0.3,1.1,NA,163.90395483742998,137.39798834983606,153.1212381405291,149.99722210302545,NA,143.73445674497162,130.4392832623333,135.68284285275166,132.19102268975632,100.02203230302955,100.63655754490227,100.88441946738067,136.0222489876084,116.02698909257025,106.25740207698492,115.60567563727462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-06-01,0,0.75,0.09742363636363637,NA,0.8985454545454545,1.3370454545454546,1.5591818181818182,1.3370454545454546,1.6345454545454545,1.6693181818181817,1.6973636363636364,2.2427272727272727,1.9701363636363636,2.3322727272727275,2.9871363636363637,20049,144473,154980.41725628,3.34203968216699,3.585103821678,17642,16535.8366211463,209270,4322899,0.53907,0.1,0,0.5,NA,167.39299445745286,137.45694395190478,153.42176432553873,151.14394098605555,NA,144.5305957853971,130.72680133215638,136.36404349081522,132.69793535755767,100.13201115929346,100.80743090319014,100.97321674827668,136.0550671489426,115.89937432550376,105.98786840122956,115.90460441224697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-07-01,0,0.75,0.13159136363636365,NA,0.8375,1.2731363636363637,1.4748636363636363,1.2731363636363637,1.609590909090909,1.6193181818181819,1.6548636363636364,2.175818181818182,1.9307727272727273,2.2787727272727274,2.9040454545454546,12318,142330,152199.389389828,3.292466467525612,3.52077134788086,17426,16995.4302460878,205604,4322899,0.427563,0,0,0.4,NA,170.76948441231372,137.51399776035836,153.7125961174835,152.253668937375,NA,145.30105292129272,131.00504462553354,137.02326991474766,133.188496003817,100.23844231051659,100.97279221766226,101.05914960075668,136.0868266599112,115.77587616382652,105.72702936017599,116.19389032351054,1208.77541110117,194.550304823163,25574.9590953792,5140.55580500043,21527.4931847347,3346.47346740796,461.686865769543,7843.98814020665,24739.6489611421,5835.80716305286,6446.25922921499,3550.73152376674,6836.37484076118,11982.4166112647,6113.03705043642,4177.89943755336,27266.310408112,10483.272288111,7008.52936349646,9608.82256443855,1359.57714831706,2250.59610534932,515.984954503181,8285.03404812872,-3130.36719445373,154759.710634882
2010-08-01,0,0.75,0.16390761904761905,NA,0.7179090909090909,1.1218636363636363,1.300181818181818,1.1218636363636363,1.455818181818182,1.4545,1.4905,2.0365,1.714590909090909,2.1093636363636366,2.6009545454545453,10203,142879,150065.682494516,3.3051662784626705,3.47141310714213,17994,17500.5106905199,204989,4322899,0.50578,0.1,0.1,0.3,NA,169.51156905373833,137.35620482540978,154.74322883495262,152.55575009539888,NA,145.1774151809685,130.55066980479492,137.70442746742563,134.40084418239653,100.06072586085358,101.33643278679857,101.22666059680394,136.60586710676307,114.9092441369445,106.31842962275802,114.61790754147164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-09-01,0,0.75,0.1748490909090909,NA,0.8229545454545455,1.2257272727272728,1.3949545454545456,1.2257272727272728,1.5444545454545455,1.5516818181818182,1.5904090909090909,2.1688636363636364,1.7199545454545455,2.3044545454545453,2.7268636363636363,10715,140040,147110.944638407,3.2394927570595566,3.40306226535496,18457,18082.3448655757,202774,4322899,0.334032,-0.1,-0.1,0.3,NA,168.25365369516297,137.1984118904612,155.7738615524217,152.85783125342277,NA,145.05377744064424,130.09629498405627,138.3855850201036,135.6131923609761,99.88300941119057,101.70007335593489,101.3941715928512,137.12490755361495,114.04261211006246,106.90982988534006,113.04192475943275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-10-01,0,0.75,0.17353047619047618,NA,0.8721428571428571,1.2728095238095238,1.434952380952381,1.2728095238095238,1.6062380952380952,1.5943333333333334,1.6626666666666667,2.2155714285714287,1.7424761904761905,2.3996190476190478,2.7883333333333336,9786,139365,143754.066481237,3.2238782354156323,3.32540886292363,17059,17918.1374814533,202675,4322899,0.382666,0,0,0.2,NA,167.03631625138033,137.04570905018835,156.77124805319824,153.150167857962,NA,144.93412801452402,129.65657741559954,139.04476974850166,136.786432533795,99.71102575022637,102.05198358413132,101.5562790083808,137.62720476024577,113.20393595501534,107.48215272009686,111.51678013165316,1237.839403155,190.017438839622,26295.8784036805,5356.05468312687,22015.685417362,3500.77158350545,455.98144531005,7931.104813977,24349.2413988134,5837.3245018771,6528.67530425734,3533.98483970781,6888.03439565175,12293.6693167253,6331.63348254872,4203.93366677298,27458.8832047666,10526.8310255227,7058.58374432166,9652.38932789449,1378.97774484864,2268.260812034,513.11452826605,8301.23993281031,-3167.42131563185,156165.565176859
2010-11-01,0,0.75,0.16859909090909092,NA,0.911409090909091,1.311090909090909,1.4709545454545454,1.311090909090909,1.6133636363636363,1.5972727272727272,1.6684545454545454,2.2390454545454546,1.7544090909090908,2.4165454545454548,2.8153636363636365,8789,141668,141273.683241163,3.277152670002237,3.26803108842383,17598,18674.4062307097,206715,4322899,0.546489,0.1,0.2,0.2,NA,167.48472049665202,136.79186824179277,157.43950679594434,155.45633592999692,NA,146.26352605173773,129.8330971301311,139.3164959385138,137.36921875882402,100.41027713639983,102.34648122815017,102.01174585382788,137.86629802457503,113.09250753607034,106.79641221765287,112.78280014798526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-12-01,0,0.75,0.16956285714285715,NA,1.083904761904762,1.5214761904761904,1.6872380952380952,1.5214761904761904,1.8402857142857143,1.8145238095238094,1.888047619047619,2.4360476190476192,2.001095238095238,2.798142857142857,3.113095238095238,7750,148636,139159.203065914,3.438340798616854,3.21911761218372,15507,19141.6844672352,211709,4322899,0.618756,0.1,0.1,0.5,NA,167.91866008885046,136.54621584657127,158.08620880505345,157.6881114835791,NA,147.55004028129937,130.00392266032293,139.5794567675578,137.93320542820697,101.0869720262451,102.63147894816841,102.45252022038956,138.09767860295818,112.98467358225261,106.13279237657802,114.0079808089518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-01-01,0,0.75,0.1693745,NA,1.1771904761904761,1.601,1.7659047619047619,1.601,1.9026190476190477,1.8972380952380952,1.9555238095238094,2.486428571428571,2.0837142857142856,2.75,3.0937619047619047,7582,148784,135279.640469677,3.4417644270661887,3.12937314680905,17921,19033.3699649087,210916,4322899,0.732899,0.1,0,0.3,NA,168.36706433412215,136.2923750381757,158.75446754779955,159.994279555614,NA,148.87943831851308,130.1804423748545,139.85118295756993,138.515991653236,101.78622341241856,102.92597659218725,102.90798706583664,138.33677186728744,112.87324516330762,105.44705187413403,115.27400082528389,1305.34447848405,198.632727941951,27150.9952899891,5680.56933380725,22495.3033853194,3283.25502348374,459.579786966995,7894.64665021833,23721.4110222502,5781.66363025793,6526.71264851435,3556.50999180021,6730.56661637378,12494.7113869678,6417.70970633372,4269.94285106768,27582.3375346607,10520.216144038,7117.570371129,9560.35554561882,1508.6001846055,2283.92562466635,510.015767305704,8298.66091738618,-3216.32836364331,156481.836198901
2011-02-01,0,0.75,0.17,NA,1.2584,1.6997,1.89765,1.6997,1.98335,1.97185,2.04845,2.5303,2.1661,2.70625,3.00975,7022,143325,132661.180870343,3.3154834290599897,3.06880130371639,20964,20090.3760073858,205989,4322899,0.799726,0.2,0.2,0.5,NA,169.2563784299138,138.05229223930232,159.07472989385832,160.43513743645426,NA,149.07668667611122,131.55046781356444,140.34194514918713,139.58407475165265,101.97552937278726,104.3832818226343,104.12006995006708,138.60547708927615,113.00263933356203,105.31458842174149,115.63134171432819,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-03-01,0,0.75,0.17818695652173913,NA,1.2613478260869566,1.6776086956521739,1.869913043478261,1.6776086956521739,1.9852173913043478,1.9748695652173913,2.038869565217391,2.522217391304348,2.155478260869565,2.621391304347826,3.003913043478261,6154,134905,130231.928412917,3.1207067294424413,3.0126063184200498,21999,20484.8043409255,197837,4322899,0.838907,0.3,0.3,1,NA,170.059629871274,139.64189487257795,159.36399910965335,160.83333165140675,NA,149.25484648297405,132.78791014530248,140.7852142254865,140.54879496957736,102.14651540150737,105.69955751465099,105.2148544906623,138.84817858010464,113.1195114873402,105.19494401312889,115.95410122701337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-04-01,0,0.75,0.1840738888888889,NA,1.4619473684210527,1.8901052631578947,2.076263157894737,1.8901052631578947,2.1456315789473686,2.151736842105263,2.2089473684210525,2.696684210526316,2.333842105263158,2.782947368421053,3.1117894736842104,5931,123448,122668.242806602,2.855676248739561,2.83763841826057,21231,20486.3259788051,181041,4322899,0.652407,0.1,0.1,0.3,NA,170.94894396706567,141.40181207370458,159.68426145571212,161.274189532247,NA,149.4520948405722,134.15793558401242,141.2759764171037,141.616878067994,102.33582136187607,107.15686274509804,106.42693737489274,139.11688380209335,113.24890565759462,105.06248056073635,116.31144211605766,1340.38890097688,189.176545853542,28089.3810626131,5975.91495714559,23115.4375798973,3165.15850545575,469.857695871285,7850.13820665351,23511.5582993132,5823.91625075675,6612.76922029272,3549.13010075264,6734.79959858242,12479.6076581449,6340.62485937287,4325.00322871621,27828.1445632636,10594.0637453233,7160.89791834978,9685.65596178268,1571.59883217052,2317.56189727559,510.196119978972,8326.33525458013,-3283.86655791308,157736.870270408
2011-05-01,0,0.75,0.1792475,NA,1.2914545454545454,1.7302727272727272,1.925181818181818,1.7302727272727272,1.9925454545454546,2.0006363636363638,2.0514545454545456,2.5528636363636363,2.167227272727273,2.636181818181818,3.0620454545454545,5390,114684,118669.131749609,2.6529419262397758,2.74512848321483,21816,20863.8032369446,171169,4322899,0.552142,0.2,0,0.4,NA,172.02143566185555,143.07013255501496,159.85365519089027,163.03657618308017,NA,149.06533338092487,135.60352143006392,141.5512740070283,141.9538342722885,102.294580848092,107.50086438868928,106.84844345509529,139.6390941679085,113.43557792777277,104.91100341751334,116.15179335430692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-06-01,0,0.75,0.175415,NA,1.0395,1.5036,1.7266,1.5036,1.81195,1.81975,1.88575,2.4063499999999998,1.9929,2.52,2.94345,4787,110378,118403.108606826,2.5533328444638657,2.73897466970258,21193,19781.5612074308,165742,4322899,0.638362,0.3,0.1,0.6,NA,173.12967707980505,144.79406371903573,160.0286953839077,164.8577090556078,NA,148.6656798726226,137.09729347098383,141.83574818328373,142.3020223500595,102.25196565051512,107.85633275373357,107.28399973797127,140.17871154591745,113.62847260695688,104.75447703618289,115.98682296716447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-07-01,0,0.75,0.1750790476190476,NA,0.8703809523809524,1.379952380952381,1.585047619047619,1.379952380952381,1.6877142857142857,1.7036666666666667,1.7782857142857142,2.3074285714285714,1.8957142857142857,2.447380952380952,2.896190476190476,3201,109200,116766.943953048,2.526082612617135,2.70112588688859,19155,18834.9670745729,162530,4322899,0.643205,0.3,0.1,0.5,NA,174.20216877459492,146.46238420034612,160.19808911908584,166.620095706441,NA,148.2789184129753,138.54287931703533,142.11104577320833,142.638978554354,102.21072513673104,108.20033439732481,107.70550581817382,140.7009219117326,113.81514487713503,104.60299989295989,115.82717420541373,1360.11471103025,186.333675489186,28101.1748012614,5937.43649447248,23190.2752521213,3243.80736020643,464.742988471242,7809.05490902833,23010.560180061,5802.88186325557,6565.30311637032,3452.64317676826,6657.22824823215,12340.6307332698,6203.23637178711,4369.79685540452,27989.385726886,10623.9877981388,7179.47668407952,9718.88469223379,1555.05359285359,2321.76836760781,513.948713121253,8266.15118161864,-3339.75603826636,156938.211528966
2011-08-01,0,0.29347826086956524,0.05765136363636364,NA,0.4863636363636364,0.9491363636363637,1.1482727272727273,0.9491363636363637,1.3026363636363636,1.3240454545454545,1.3978636363636363,2.024,1.601409090909091,2.273909090909091,2.9118636363636363,2851,111687,117308.422517338,2.5836134501407506,2.71365170727648,18584,18087.6092898761,164070,4322899,0.595067,0.3,0.1,0.2,NA,173.75760700173078,148.05060439341563,161.9503063498876,166.31888960601123,NA,148.65090002196519,139.84062610720252,142.83548104390664,143.03686393535511,102.52081826318883,108.9941976116365,108.0184771371161,141.59926981563652,114.45602105203065,104.97189649264283,115.42368724068396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-09-01,0,0.25,0.009091363636363635,NA,0.42222727272727273,0.8390454545454545,1.023409090909091,0.8390454545454545,1.2246818181818182,1.2565454545454544,1.3301818181818181,2.0331363636363635,1.5755,2.249,3.041181818181818,5220,111344,116998.165198897,2.575678959883171,2.70647464118169,19435,18766.2715250055,164448,4322899,0.641277,0,-0.2,0.5,NA,173.31304522886666,149.63882458648513,163.70252358068936,166.01768350558146,NA,149.02288163095508,141.13837289736972,143.55991631460495,143.43474931635623,102.83091138964662,109.78806082594816,108.33144845605837,142.49761771954044,115.09689722692627,105.34079309232575,115.0202002759542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-10-01,0,0.25,0.036667142857142856,NA,0.41495238095238096,0.8539047619047619,1.041952380952381,0.8539047619047619,1.2154285714285715,1.2422857142857142,1.3265238095238097,2.010095238095238,1.6822857142857144,2.300809523809524,3.3392857142857144,6671,115178,118848.083866756,2.6643694428206626,2.74926811537249,18750,19459.2864859291,169191,4322899,0.262817,-0.2,-0.5,-0.1,NA,172.88282415835297,151.17581187010077,165.39821767501363,165.726193730972,NA,149.38286383320337,142.3942568878541,144.2609827056033,143.819799685067,103.13100151202512,110.5563155494756,108.6343239260025,143.3669866588023,115.71709997682527,105.69778980169635,114.6297290197641,1355.51530864973,188.412567467362,28140.9410581044,5863.09538235714,23354.5773468102,3383.84805437287,452.214651511671,7794.90711118722,23197.1886298032,5860.27324203193,6725.32487659166,3425.22851188139,6767.03888333305,12332.1931734629,6150.28113279437,4404.7340198814,27968.1461347006,10616.8543537874,7135.69539154084,9800.420844715,1444.071525778,2323.56895965016,520.331216432291,8290.14522744765,-3390.31145548195,157374.280918387
2011-11-01,0,0.25,0.04659,NA,0.31436363636363635,0.742,0.9318636363636363,0.742,1.0950454545454547,1.1318636363636363,1.226409090909091,1.9537727272727272,1.652590909090909,2.3632272727272725,3.1531818181818183,8901,121109,120808.089885215,2.80156903966528,2.79460819892426,17395,18900.3138583633,177681,4322899,0.061892,-0.6,-1,-0.5,NA,173.8798924455571,153.0933390578456,166.5517690923176,167.49144376967823,NA,150.154754195988,145.02897707141773,144.95598242587403,144.69205296833402,106.74148634781325,111.68564999306092,109.17780816428414,143.60246356468522,115.6740635010806,105.28151287277959,116.28916397419216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-01,0,0.25,0.05167,NA,0.2301904761904762,0.6317142857142857,0.8142380952380953,0.6317142857142857,1.0396666666666667,1.0837142857142856,1.216047619047619,2.0025714285714287,1.754857142857143,2.394857142857143,3.1849523809523808,7765,130662,122280.356051762,3.0225550030199644,2.82866557955118,15034,18803.4046543793,185706,4322899,0.035097,-0.6,-0.9,-0.7,NA,174.84479723962562,154.9490105298567,167.66810917357955,169.19975025874876,NA,150.90174486965051,147.57870628131803,145.62856280032955,145.53616904891499,110.235503930834,112.77855429330477,109.70376065294379,143.83034444134609,115.63241529874705,104.87866423189242,117.89506876879996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012-01-01,0,0.25,0.06000190476190476,NA,0.24104761904761904,0.5902380952380952,0.7571904761904762,0.5902380952380952,0.9113333333333333,0.9771904761904762,1.1496190476190475,1.901857142857143,1.6216666666666666,2.1492857142857145,2.848190476190476,12129,134317,122067.892902242,3.1071047461437336,2.82375074925974,17471,18132.8637510646,187417,4322899,-0.010056,-0.5,-0.8,-0.8,NA,175.84186552682974,156.86653771760155,168.82166059088354,170.965000297455,NA,151.67363523243515,150.21342646488165,146.32356252060026,146.408422332182,113.84598876662213,113.90788873689009,110.24724489122544,144.06582134722902,115.58937882300238,104.46238730297566,119.55450372322802,1326.42358979934,189.117139968106,27603.0919112915,5758.83920765207,22884.5726352426,3469.61699478775,433.436271546683,7853.007742127,23791.386020496,5969.40534451492,6798.22768986249,3387.40339053059,6779.13817767917,12516.5264542294,6282.41904690837,4429.96410454297,28034.1084087762,10617.5298508065,7069.3403186752,9953.90643424692,1339.47435957324,2301.7260569084,529.535379709688,8327.87522508555,-3441.6130252955,157839.9917105
2012-02-01,0,0.25,0.08206380952380952,NA,0.23014285714285715,0.5883333333333334,0.7672857142857142,0.5883333333333334,0.8554761904761905,0.9410952380952381,1.1369047619047619,1.8455238095238096,1.5122380952380952,1.9265714285714286,2.5472380952380953,12771,133154,123215.356650391,3.080201503666868,2.85029459745395,18403,17140.7716633112,187315,4322899,-0.067714,-0.7,-1,-0.9,NA,177.03699305835784,157.64336447427152,167.90233274397002,171.66067363680423,NA,152.45422226039696,151.0363230095477,146.1064086533973,147.00616735985662,114.16602699388325,114.48005558812672,110.00576874127829,144.05105735442154,116.76841073006692,104.94024808978207,120.18425965259344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
